Voltage,Current,PowerFactor,Frequency,Fault
223.6988839,10.70295912,0.593825887,48.16306152,PowerFactor Fault
228.3321523,13.56426816,0.822147316,52.10547187,Normal
235.6667952,6.77177278,0.591145969,48.88031389,PowerFactor Fault
217.4653132,7.189102356,0.902935722,52.92957649,Normal
254.9945781,7.363025312,0.594094877,50.03354132,PowerFactor Fault
243.1474534,6.062964868,0.503322198,50.69177278,PowerFactor Fault
238.2409042,5.68232554,0.695566891,47.33216273,Normal
209.0497516,19.82912656,0.681100461,50.91323534,GroundFault
235.8579694,9.023667318,0.603180878,48.96642707,PowerFactor Fault
222.3844871,6.913558274,0.544166345,48.68783767,PowerFactor Fault
232.719047,8.035062923,0.940042748,50.46915411,Normal
214.2696625,7.475007606,0.777489359,49.41335245,Normal
209.9525841,16.49088737,0.910666209,48.78457084,Normal
217.9081333,13.27075962,0.995373018,50.41347662,Normal
248.20999,10.10387678,0.943052865,50.80845369,Normal
232.6220005,3.957704474,0.686338024,49.6622767,Normal
245.2714422,14.5475233,0.736675853,50.30955417,Normal
230.1656907,9.850414575,0.958118616,48.44334704,Normal
264.2720072,16.16109219,0.590007976,49.1245146,PowerFactor Fault
245.6074375,23.35419219,0.553624634,50.30627489,PowerFactor Fault
239.0553348,15.5048962,0.596122657,50.23620442,PowerFactor Fault
236.4419173,17.47805416,0.560635936,49.08711567,PowerFactor Fault
211.2059864,9.188345023,0.67449266,49.62322865,Normal
221.4582167,11.68106348,0.833984427,50.68439883,Normal
220.9288835,8.682117537,0.974940624,49.27820223,Normal
253.5670901,1.493735623,0.557816771,49.06985155,PowerFactor Fault
213.3692334,5.489904563,0.825966943,48.20008126,LineToLineFault
237.1155541,9.992236152,0.779110579,50.70476967,Normal
236.9744682,11.97573965,0.759338572,48.60539687,Normal
239.3159036,9.869709425,0.666084322,48.19533013,Normal
207.1264488,14.01404,0.784274821,49.00872688,Normal
211.5360609,11.05082563,0.745747944,48.68625389,Normal
216.2973182,5.965460925,0.589226922,52.51557844,PowerFactor Fault
226.8925351,14.18515368,0.77596209,50.82769987,Normal
227.5631,6.988496006,0.967223572,49.6388945,Normal
227.5431311,7.938956856,0.824920832,50.61490366,Normal
243.6942002,15.143044,0.678190706,50.22328616,GroundFault
198.6219917,5.267444472,0.730523709,51.24266815,VoltageImbalance
243.6387709,13.8243453,0.747969889,48.93901184,LineToLineFault
222.1049276,-1.28689128,0.910140957,49.67099371,OpenCircuit
244.3555893,14.03091027,0.93250886,48.85476887,Normal
228.8554012,6.511964443,0.994625112,51.65569275,Normal
227.9072779,1.39772145,0.860802699,49.76505644,Normal
252.1678653,12.16273017,0.756684128,50.78589482,Normal
247.2254161,2.160216866,0.546538598,51.53387984,PowerFactor Fault
229.9154368,3.606257311,0.952209413,50.76033034,Normal
217.9389882,7.639046232,0.753577124,48.3442201,Normal
216.508035,10.02267431,0.677615507,49.99465479,Normal
260.8264197,-0.612465487,0.689810207,48.51885385,OpenCircuit
220.1164835,18.65092694,0.736798831,51.57567355,GroundFault
210.2817849,10.12371578,0.625292157,50.6606789,PowerFactor Fault
233.9395603,16.17738205,0.98475722,50.4841367,Normal
236.9314252,21.13534175,0.977189273,51.10378803,Normal
215.0402666,7.82770095,0.762982918,49.67683575,Normal
238.1636332,12.6754763,0.579344202,50.14384325,PowerFactor Fault
249.186351,11.69337308,0.785097054,50.14201127,Normal
267.3301619,16.26363885,0.629924005,50.31933902,PowerFactor Fault
213.6219082,13.41918072,0.615067732,47.96048168,PowerFactor Fault
224.6954289,-0.977788802,0.707021214,49.53633384,OpenCircuit
232.5138268,12.00312665,0.941319696,51.04975522,Normal
237.9359449,2.60920456,0.97028316,50.01260699,Normal
191.2757483,16.64776973,0.750429213,48.38481928,VoltageImbalance
202.7221193,24.52594722,0.746652943,51.23712625,GroundFault
213.6911742,17.47914383,0.513812281,49.65594132,PowerFactor Fault
259.568057,9.060094355,0.888721701,50.55800945,Normal
224.4085172,11.02305821,0.644477201,48.57994539,PowerFactor Fault
218.8152394,14.6450103,0.512750989,51.03746232,PowerFactor Fault
201.6808062,9.71174139,0.622323184,50.48441194,PowerFactor Fault
229.9936045,16.67059987,0.596150633,50.43498173,PowerFactor Fault
202.8531369,8.163254382,0.764014561,49.16621321,Normal
232.7630323,16.38658169,0.873341704,50.15812173,Normal
248.7471448,11.84612833,0.988060006,50.30470711,Normal
242.3743378,22.86711529,0.906794914,48.97409168,Normal
241.8547756,7.520314353,0.731558779,49.92797859,Normal
241.3179029,6.327177885,0.848815701,49.15550949,Normal
224.2917012,9.282352751,0.63753532,49.54840883,PowerFactor Fault
219.328722,9.691394577,0.661085233,51.74427909,Normal
225.2841317,8.383145815,0.512421175,50.47138491,PowerFactor Fault
226.6036155,15.10520511,0.542699388,49.55322921,PowerFactor Fault
221.0501399,6.417244229,0.591876322,51.89816577,PowerFactor Fault
216.9220488,17.04501223,0.830181436,47.98198783,Normal
227.4358652,17.13237058,0.767729418,50.11020381,Normal
218.4059987,19.30752497,0.658055989,51.45692984,GroundFault
219.0104357,4.614115497,0.825723018,48.6624251,Normal
235.9533658,2.661392157,0.608119466,51.07334032,PowerFactor Fault
220.8422335,7.821795113,0.953232482,49.548959,Normal
205.2438307,18.77317935,0.886465261,50.60292901,Normal
235.7735683,6.615292759,0.555700894,50.08585487,PowerFactor Fault
254.7652676,20.42405032,0.801000992,49.81199884,Normal
230.2766347,0.026606138,0.809761248,50.64994571,OpenCircuit
262.1309175,7.090982617,0.876580481,48.77685673,OverVoltage
209.1578944,10.03802738,0.559914556,50.39216849,PowerFactor Fault
236.8094698,6.142348871,0.858641443,50.68791713,LineToLineFault
238.078555,0.253534732,0.87259831,48.77879712,OpenCircuit
233.0860943,9.143170327,0.795248813,49.49502585,Normal
214.5133152,5.339296948,0.901808077,50.68936577,Normal
241.112343,14.98076827,0.692070056,49.94867537,Normal
238.6093476,11.05024451,0.904077068,50.28055294,Normal
212.9029794,5.130703616,0.890791468,49.752112,Normal
228.1943368,6.301133549,0.593068532,50.83940029,PowerFactor Fault
195.9722854,15.24618893,0.729153447,50.54692467,VoltageImbalance
227.510498,17.98547247,0.92777674,50.8448377,Normal
215.7905395,20.13705761,0.749257628,48.88409621,GroundFault
230.0683345,6.349142256,0.727521101,49.06989115,Normal
219.9840353,5.121114989,0.867762097,50.89067985,Normal
219.8651253,4.925452184,0.869393506,49.7481707,Normal
234.0522145,12.61243083,0.84456931,50.59100758,Normal
221.8875273,0.159607945,0.637551802,50.50268548,PowerFactor Fault
233.6062037,19.33678416,0.645555552,50.22844022,PowerFactor Fault
228.5369167,13.14010406,0.737949916,50.26815117,Normal
213.91852,0.610941758,0.544685842,50.96366613,PowerFactor Fault
238.2965174,8.33307535,0.669873202,49.96632065,Normal
245.8388034,14.6409066,0.638828234,49.41649419,PowerFactor Fault
225.613337,8.559630601,0.934116709,49.70773903,Normal
221.5106667,6.716343944,0.54144851,50.15354667,PowerFactor Fault
233.9334498,12.10671875,0.854306424,50.86526293,Normal
234.6649986,-1.204828526,0.932890686,49.94700246,OpenCircuit
235.5173324,17.9342965,0.824394816,49.21262156,Normal
204.7425144,17.62523084,0.581366083,50.72292762,PowerFactor Fault
234.0136442,6.24334603,0.990383004,48.47051337,Normal
238.7172468,6.228418826,0.624296984,48.16444524,PowerFactor Fault
213.4684048,3.583377256,0.775884297,48.28405879,Normal
252.3615195,8.956841831,0.520966256,50.44098083,PowerFactor Fault
239.7275999,10.83331837,0.973906607,50.86747536,Normal
217.8984821,12.45993364,0.91623832,52.17418267,Normal
227.8789283,3.857630465,0.602434437,50.29412389,PowerFactor Fault
224.4568807,11.64533392,0.886661193,50.95753383,Normal
237.7375766,10.47580887,0.991698611,50.61640194,Normal
205.0853435,5.875705167,0.956624379,50.60901741,Normal
246.2213765,9.43525671,0.942078714,51.01123804,Normal
226.2769381,8.629701686,0.739389596,48.90946535,Normal
224.1165714,7.43237012,0.572792277,50.6741026,PowerFactor Fault
237.0558483,0.909190832,0.511032079,49.73953045,PowerFactor Fault
233.0071398,19.40511947,0.730432225,50.87893862,GroundFault
241.2215,6.659338716,0.630673445,47.56772781,PowerFactor Fault
235.2215442,15.03190106,0.9884928,48.78980532,Normal
206.8364724,1.393001515,0.752099311,50.90440758,Normal
258.9619344,10.24005515,0.639839129,49.69540105,PowerFactor Fault
223.8562445,7.39298001,0.815098308,49.51572889,Normal
240.4450009,6.241547754,0.811521643,51.05893629,Normal
212.7639676,9.396232885,0.552877928,50.96137342,PowerFactor Fault
252.0984615,7.595570325,0.51318876,50.17067715,PowerFactor Fault
240.6246714,3.27766567,0.710669235,49.77230669,Normal
216.6326783,14.44569429,0.865086663,49.53282938,Normal
209.0265398,5.67847967,0.506903393,50.18421985,PowerFactor Fault
233.2219272,3.620156069,0.693336332,49.13240103,Normal
248.3468487,9.317528248,0.805695423,49.32785592,Normal
220.1977621,7.433114865,0.9992187,48.25121267,Normal
242.3213192,2.125797034,0.855552061,47.72836333,Normal
228.375862,8.327138989,0.916221509,49.89293585,Normal
240.4101882,5.230065668,0.763417945,51.6425131,Normal
231.571077,15.52136453,0.79784301,51.51552329,Normal
241.3297843,10.92171565,0.567401245,48.49862786,PowerFactor Fault
218.2218167,10.99800254,0.662568517,51.21722343,Normal
198.6195842,7.706640326,0.740823292,48.8947664,VoltageImbalance
241.1427178,-3.738618233,0.818350276,48.94647871,OpenCircuit
213.6612788,-1.994511117,0.670553444,50.00908135,OpenCircuit
214.353475,18.05120557,0.600610931,48.65757103,PowerFactor Fault
217.0437111,17.7252557,0.564243198,49.1696754,PowerFactor Fault
240.8352203,28.52405383,0.76726306,51.1569746,Overload
229.7837613,1.466240267,0.784044517,47.31915477,Normal
254.3326939,15.20607562,0.65129406,48.33749409,GroundFault
232.0775395,9.775467852,0.552929445,49.40241796,PowerFactor Fault
241.6963422,15.42185423,0.963163784,48.86759538,Normal
241.0370711,17.37896403,0.727738305,49.90987658,GroundFault
245.7510463,7.041406946,0.701543866,48.54299355,Normal
212.8623359,4.920404895,0.739457541,49.79992611,Normal
231.3413452,8.332854496,0.912328686,50.59126639,Normal
247.7705586,8.171070776,0.620034037,48.71175208,PowerFactor Fault
226.6802945,16.58968193,0.715322857,50.37521044,GroundFault
240.7648059,16.9070548,0.950145394,50.18002607,Normal
250.6053447,10.52835318,0.534334518,50.3813618,PowerFactor Fault
220.5907376,13.32956615,0.70586085,49.01431907,Normal
258.1402716,9.703777679,0.860508923,49.76729541,Normal
245.7446598,23.20774042,0.973804224,50.48524795,Normal
235.8400734,12.72211164,0.536051759,51.49636578,PowerFactor Fault
231.7664726,3.735333103,0.93823066,52.12813586,Normal
252.7480213,11.55368668,0.921174795,51.04232067,Normal
233.4628649,2.185875745,0.853647436,50.6848004,Normal
249.3772603,17.04356873,0.947652712,49.73580675,Normal
211.88428,10.37273824,0.504642224,51.69826996,PowerFactor Fault
232.0012751,4.504348839,0.646544208,48.45627638,PowerFactor Fault
232.1050272,15.0963392,0.755362935,51.2012689,Normal
237.0530532,18.07316414,0.647099549,49.46861875,PowerFactor Fault
223.0354531,11.24735837,0.556326408,49.34830113,PowerFactor Fault
233.0323676,14.18875957,0.996811984,52.28801774,Normal
244.8267368,10.11281155,0.922029532,50.27893841,Normal
220.97487,10.52304833,0.914655141,49.52956066,Normal
223.4405649,12.99416953,0.784683289,50.85169982,Normal
232.0202363,11.31055584,0.943609562,50.54669063,Normal
236.683307,8.625213379,0.787281663,48.91337469,Normal
210.4206751,1.778663528,0.794553067,49.29499758,Normal
206.2311064,10.38227413,0.71719366,50.0629211,Normal
238.3184892,11.7276841,0.608689407,49.23469037,PowerFactor Fault
215.9114616,-2.50098247,0.695545348,50.61499962,OpenCircuit
239.2163566,2.134381424,0.599668151,49.24822849,PowerFactor Fault
229.4888634,10.73671367,0.798071912,51.00401844,Normal
193.2477246,4.892464742,0.983926904,48.66672586,Normal
228.3111092,9.122830059,0.760638153,49.39601213,Normal
217.1159712,7.553125249,0.992914484,49.8109082,Normal
231.5716233,13.27088524,0.782148224,50.11906926,Normal
226.5474073,3.524402117,0.688625099,49.17878408,Normal
240.4397688,2.288104236,0.892930772,49.98170763,Normal
239.2303299,17.9362026,0.973544065,50.04428165,Normal
198.8850021,12.72700892,0.838353718,49.49559906,Normal
185.0896236,11.45608804,0.677204806,49.90915448,VoltageImbalance
217.4636817,9.468159797,0.818960503,49.2779398,Normal
228.4980492,23.71135053,0.541693348,49.64230328,PowerFactor Fault
240.8123356,14.92435391,0.577510127,49.53658148,PowerFactor Fault
223.2850671,5.853682621,0.929773054,48.76468771,Normal
206.4245383,6.69609091,0.575783,50.96289542,PowerFactor Fault
249.3664309,17.05135423,0.544185893,50.08116864,PowerFactor Fault
229.2435122,7.534568489,0.772260736,50.0488079,Normal
248.3185666,16.16457258,0.553535055,48.8328765,PowerFactor Fault
225.78768,12.38171244,0.776437045,49.81896792,Normal
238.4704073,11.68940422,0.707869073,48.33690982,Normal
242.5423861,12.85915704,0.739461752,48.59725873,Normal
194.3222106,6.915229742,0.635635027,49.55471085,PowerFactor Fault
207.9438637,5.303591233,0.749265175,50.52377036,Normal
249.54679,5.8256658,0.737986766,49.24293914,Normal
194.6614345,10.15159283,0.505347014,50.18311588,PowerFactor Fault
217.8540302,12.47801223,0.856276356,50.7806933,Normal
191.8929712,6.765018043,0.868737478,50.53408593,Normal
252.6558185,12.17481962,0.760344992,50.96588812,Normal
244.6724008,13.28067752,0.624510108,50.15406843,PowerFactor Fault
229.8359528,11.33277278,0.533644085,51.1367581,PowerFactor Fault
244.8149574,18.45320264,0.791849332,49.58237369,Normal
213.168816,6.180142949,0.784079758,52.3420676,Normal
217.7452123,7.073286493,0.517792027,49.16629866,PowerFactor Fault
223.0252725,19.91738708,0.638810567,50.82840031,PowerFactor Fault
221.2399668,16.13862626,0.762022142,49.6918968,Normal
221.2955048,3.158985249,0.501663362,50.1416452,PowerFactor Fault
253.7724596,13.34809389,0.720985178,49.96016821,Normal
224.8618538,1.596288206,0.909835991,48.89978204,Normal
210.0713944,4.470910089,0.873263535,50.66774117,Normal
239.4146237,8.386688434,0.606647324,49.93402221,PowerFactor Fault
221.4953218,6.987924913,0.651315804,50.04269709,Normal
228.3592741,10.88172744,0.526314214,50.2364527,PowerFactor Fault
226.4125334,16.65931959,0.721000264,48.27506153,GroundFault
231.1288109,16.01356833,0.52653361,50.39142283,PowerFactor Fault
225.5593444,14.3373998,0.842003444,49.5633728,LineToLineFault
225.3629836,20.00884561,0.919638536,50.94857731,Normal
223.2221017,4.894682893,0.839188864,50.08313888,Normal
240.2872459,11.95303569,0.725109436,48.91227799,Normal
208.2430558,23.15799602,0.804508094,51.70177089,Normal
242.4865861,16.70315743,0.871488753,48.826284,Normal
265.6042038,12.43993522,0.940552046,50.09006626,OverVoltage
228.1034925,5.812582864,0.892579493,48.89716914,Normal
215.7449708,8.260016042,0.953565275,50.04907928,Normal
253.9105572,-3.257412399,0.786675654,49.51953188,OpenCircuit
233.1469747,9.253273921,0.925906788,49.48415129,Normal
237.7256644,6.118088142,0.690499979,50.76642633,Normal
234.5034591,15.10234859,0.865399763,50.01208609,Normal
225.3927891,3.352081388,0.590247192,50.39311679,PowerFactor Fault
233.9776828,-2.107217644,0.813671548,49.80204388,OpenCircuit
235.1377447,9.852115037,0.581041172,51.09739149,PowerFactor Fault
225.4754582,1.566682554,0.589560134,49.735007,PowerFactor Fault
207.6849458,18.23274959,0.595162852,48.83912431,PowerFactor Fault
234.4366974,18.30075338,0.642029417,51.2229516,PowerFactor Fault
241.0327613,-1.30989021,0.520185055,49.36112487,PowerFactor Fault
211.6995831,19.79026351,0.725855838,49.28141268,GroundFault
222.7289509,11.68364547,0.545676779,49.80174669,PowerFactor Fault
227.0770083,10.65742943,0.752741516,48.83030508,LineToLineFault
212.6131086,7.924561987,0.632370857,50.23558986,PowerFactor Fault
263.7987543,8.986921412,0.763988694,49.65472638,OverVoltage
237.2729139,10.30578835,0.998067121,49.52850441,Normal
244.4410003,10.73691988,0.867408068,49.66168656,Normal
212.5529184,11.11492327,0.769228245,50.91302358,Normal
240.8981752,9.387949626,0.877501917,51.73025527,Normal
240.7460966,15.02994251,0.644618133,50.24748311,PowerFactor Fault
233.1594299,19.75142048,0.774003324,49.30396415,Normal
224.4686128,10.30078136,0.618341291,50.54131676,PowerFactor Fault
202.0635736,1.754976443,0.851105284,49.22801433,Normal
241.305693,1.244754044,0.964722024,51.14720699,Normal
223.4950776,9.598550573,0.609869267,49.2578919,PowerFactor Fault
248.3676374,15.89490577,0.514369355,49.94311035,PowerFactor Fault
228.9357263,14.48277459,0.627981905,50.20178424,PowerFactor Fault
237.2902187,12.24606091,0.857393779,49.2078172,Normal
208.6040567,8.39332963,0.988499664,49.46463394,Normal
199.5304989,3.757650386,0.561785941,49.89186421,PowerFactor Fault
211.597312,10.37310301,0.913959372,51.71458977,Normal
215.6969249,10.0593261,0.612393972,49.40438759,PowerFactor Fault
246.5844804,10.9003065,0.659406098,50.97364083,Normal
237.9780299,1.11349949,0.60368452,49.64408889,PowerFactor Fault
236.3606528,13.8556438,0.574129942,50.34668758,PowerFactor Fault
236.9604463,8.169754757,0.73138413,50.84156113,Normal
252.7248236,5.376709883,0.547947472,48.90804368,PowerFactor Fault
230.2465194,17.36614253,0.876677946,51.37006179,Normal
255.5879035,15.63948469,0.682513577,49.91139074,GroundFault
207.4211828,24.16697516,0.979921169,50.00671625,Normal
261.9301958,16.64590882,0.939055907,50.31391287,OverVoltage
217.4542022,8.186111559,0.885720221,51.62624672,Normal
225.5437342,13.33582733,0.97511998,49.70655291,Normal
249.060719,3.891652448,0.664077538,48.75920488,Normal
247.1381854,-5.15043538,0.862539333,49.99355107,OpenCircuit
250.874799,18.0446445,0.825288217,49.47171419,Normal
220.0378419,9.684444341,0.757030027,51.25613523,Normal
202.9181487,4.073178638,0.843137471,50.19674929,Normal
214.2064725,5.41397495,0.836593027,51.43802411,LineToLineFault
249.7693524,11.86549005,0.888300992,49.95048696,Normal
225.7663239,6.877430322,0.567013694,50.98050306,PowerFactor Fault
234.2688764,4.804603962,0.912091255,50.97533193,Normal
212.5645552,5.71602574,0.913056289,48.77567458,Normal
213.1914275,15.53388688,0.703351366,50.11368594,GroundFault
219.0922673,16.78330366,0.727013759,51.87541644,GroundFault
221.391585,4.320347067,0.913424092,49.47256001,Normal
219.9180425,15.03382386,0.613530249,50.47128929,PowerFactor Fault
224.4355442,9.190402617,0.826672303,49.59882674,Normal
216.3698447,2.695235959,0.997703935,50.89108766,Normal
248.6817454,3.481845196,0.874936771,49.15350373,Normal
216.6663637,11.43756271,0.617236761,48.87005231,PowerFactor Fault
217.8070327,10.55677245,0.923599535,49.91412196,Normal
262.4328179,8.519718656,0.839404268,48.84555804,OverVoltage
223.799121,10.46687033,0.658778181,51.10752685,Normal
252.6614113,6.59504551,0.853147153,49.57238386,Normal
239.3553966,8.702226398,0.657187564,49.94343956,Normal
213.9102755,3.586940184,0.901494717,49.72978837,Normal
238.039988,9.860073248,0.821752245,50.29129843,Normal
213.5309834,18.60755357,0.700100886,51.32881712,GroundFault
217.8134618,19.5762286,0.795481417,50.51012068,Normal
231.5184988,1.393469636,0.952318671,49.45014465,Normal
222.2005646,30.6864314,0.578111102,49.89174536,PowerFactor Fault
271.8548138,17.22540955,0.83906997,50.59320258,OverVoltage
230.169633,12.02065643,0.743114676,50.01886131,Normal
188.3480819,7.828165852,0.502491044,49.32390005,PowerFactor Fault
225.0689506,2.366781474,0.631879907,50.58696995,PowerFactor Fault
230.4244564,6.336576368,0.711097773,49.98442953,Normal
207.1306056,6.386751373,0.989388643,49.53525009,Normal
214.9234506,6.920386851,0.786628334,51.47027042,Normal
244.2191707,5.155056958,0.776605595,51.88021585,Normal
259.5688791,18.46701777,0.728681342,50.10251355,GroundFault
216.0976862,9.640337186,0.869463996,52.16578487,Normal
211.0867204,21.1755535,0.993244444,48.84466351,Normal
219.2846908,7.236091567,0.922644842,50.81054804,Normal
246.3587962,12.11844984,0.824617913,50.63159717,Normal
244.2835976,11.24213952,0.505818585,50.07152142,PowerFactor Fault
233.4243358,7.814516705,0.856635274,50.3595894,Normal
234.3059541,22.92151002,0.858060654,49.52419519,Normal
226.9365043,11.11364039,0.9243227,48.68094696,Normal
226.3346496,8.917239459,0.893337849,48.72595932,Normal
240.9646746,12.28088012,0.810684948,48.45428494,Normal
213.3083325,15.23061209,0.850756044,49.86856973,Normal
239.6152617,16.23401322,0.632187835,50.56948803,PowerFactor Fault
231.7248625,4.743074603,0.647601024,51.61022215,PowerFactor Fault
227.254854,1.567053916,0.917468258,51.38235579,Normal
240.1636088,5.187903345,0.605934836,48.77832987,PowerFactor Fault
224.6495787,5.456866259,0.821380571,48.86813904,Normal
232.4311498,-0.50539549,0.757191589,49.25986798,OpenCircuit
244.8816792,13.04370724,0.666706599,52.04531398,Normal
233.5861054,12.43434956,0.517570149,48.15421939,PowerFactor Fault
236.774504,15.84626536,0.896856597,50.90554128,Normal
225.9656683,2.807409571,0.654345166,50.61018597,Normal
246.205702,11.08389945,0.907663751,49.33221369,Normal
222.9178017,6.126077978,0.702225801,49.88603564,Normal
247.4129857,10.11978265,0.848265777,49.7535856,Normal
233.9597941,9.20502734,0.894140633,51.61433466,Normal
218.0608744,8.407936829,0.930418413,51.02315501,Normal
241.1841187,12.28825241,0.783805169,52.02296421,Normal
220.9671526,4.588469008,0.679994844,49.57320152,Normal
224.1327072,21.39176268,0.829294568,49.98572384,Normal
216.6906877,15.44111217,0.650038593,50.59764935,GroundFault
218.9640227,3.140110071,0.998768447,47.990428,Normal
235.1658158,9.857457044,0.964880529,51.08596512,Normal
245.9360738,-3.487009618,0.680320977,50.8513975,OpenCircuit
231.7718517,11.4479106,0.727031036,51.44212965,Normal
217.754271,-1.086678161,0.922204144,50.40614332,OpenCircuit
213.3911708,12.72351604,0.913977288,49.84994079,Normal
244.5777785,6.737315969,0.982870874,50.79125301,Normal
205.7137719,4.861353434,0.860832048,49.5533425,Normal
249.6403269,13.2482321,0.837684298,49.05800043,Normal
238.3423906,5.172309668,0.731815091,48.90674181,Normal
215.8840103,18.3923638,0.670690807,49.71775217,GroundFault
248.6125204,12.1079626,0.679984927,50.11131715,Normal
225.4181794,8.422887786,0.884713764,50.83306898,Normal
228.5704129,18.62306342,0.771079549,49.30233527,Normal
212.6010307,16.40757264,0.797440694,50.40133912,Normal
235.1067448,18.46314874,0.669550147,49.31228955,GroundFault
237.6872231,11.56321645,0.77949133,50.51059169,Normal
191.6165135,17.91274815,0.927580303,50.47998639,Normal
214.4357977,20.56678775,0.712291298,50.12782088,GroundFault
226.8386137,1.597696325,0.992135168,49.61617895,Normal
232.9323077,19.91075219,0.864421375,51.43801919,Normal
202.7804535,13.94156434,0.544221493,49.57255467,PowerFactor Fault
237.827128,7.583059365,0.807294859,49.0567842,Normal
227.3191796,7.858748442,0.926953375,49.5049181,Normal
244.6524731,15.06040768,0.700126647,49.1250855,GroundFault
245.2408843,6.810466884,0.648980684,49.78644066,PowerFactor Fault
262.2027806,13.42783722,0.669076419,49.26189124,OverVoltage
249.5200056,12.03880431,0.913612307,49.84401902,LineToLineFault
245.8403805,9.676676546,0.959099592,49.54550677,Normal
247.8310602,8.358929959,0.636693998,50.18210297,PowerFactor Fault
229.3924312,4.526669468,0.756902232,50.57395263,Normal
210.0307318,6.435806124,0.961385793,50.22183585,Normal
223.5106995,10.38132032,0.644721092,50.45693529,PowerFactor Fault
219.7932938,4.159827409,0.512941156,49.42671125,PowerFactor Fault
225.2713601,-2.252965891,0.526455735,50.73989825,PowerFactor Fault
242.7471091,9.236245324,0.923399495,51.82867472,Normal
227.7294564,18.60028092,0.833838323,49.67380375,Normal
231.7156432,12.02359185,0.847981484,50.11752909,Normal
236.3095482,3.037117855,0.809056464,50.68871265,Normal
227.7182929,9.296590829,0.556690709,51.18231739,PowerFactor Fault
242.4285994,5.614467083,0.955562195,48.66638387,Normal
229.0776396,12.29919694,0.510308118,50.52137047,PowerFactor Fault
232.8377461,3.702064376,0.554934713,50.53915226,PowerFactor Fault
247.3557733,16.64130383,0.606087282,48.70754966,PowerFactor Fault
234.1463461,9.308195699,0.572020034,51.16013262,PowerFactor Fault
239.4959595,6.385767184,0.877057457,48.12389745,Normal
245.7696686,-0.869192591,0.544818921,49.57754429,PowerFactor Fault
251.9455078,11.4782535,0.637723578,49.83848995,PowerFactor Fault
204.59617,6.422881523,0.662369997,51.42716408,Normal
213.6454428,3.308240229,0.73307088,49.73462751,Normal
237.8235894,6.390105475,0.789982391,49.94402355,Normal
215.984448,10.55844621,0.875777729,49.69359683,Normal
235.2429408,16.23917643,0.898462599,49.31979219,Normal
217.149511,13.70690406,0.607061157,48.9210267,PowerFactor Fault
229.2721531,5.862234497,0.795706504,48.21112509,Normal
235.1887338,15.21157689,0.509121736,50.71054111,PowerFactor Fault
209.7962896,5.457907233,0.733695402,49.14347652,Normal
202.5450936,5.185015562,0.886392109,50.58686198,Normal
232.6463228,13.22217538,0.942444297,49.96605889,Normal
245.8916985,2.388954136,0.804395705,51.12611582,Normal
222.2813091,5.044865461,0.923817631,49.84912428,Normal
255.9230595,8.437534034,0.929739445,49.12942771,Normal
220.0652132,7.116914019,0.837688175,49.29322627,Normal
237.9152424,12.3779554,0.637481485,50.60343006,PowerFactor Fault
233.4063658,14.40462715,0.646191849,50.17176756,PowerFactor Fault
210.0838902,5.984848973,0.803795461,48.74636738,Normal
222.902538,12.78767254,0.668079537,48.84053484,Normal
221.5184356,15.22260966,0.544035721,50.04515736,PowerFactor Fault
236.0780246,15.8558696,0.709065793,50.85111244,GroundFault
208.1906709,5.761999616,0.732736921,49.95978353,Normal
235.7850019,3.699341461,0.515115734,50.44662505,PowerFactor Fault
235.4352686,4.587018584,0.760739716,50.23023613,Normal
220.7027524,8.876000957,0.984567689,48.88780789,Normal
230.6164858,13.13051707,0.824440227,51.63401874,Normal
202.2316959,0.05418035,0.695672038,51.41055214,OpenCircuit
252.7539541,1.846210704,0.524966288,50.88212775,PowerFactor Fault
250.4936738,11.5102044,0.594143931,50.11387755,PowerFactor Fault
243.3857604,10.69384561,0.658420741,49.66382481,Normal
246.2157277,8.248224905,0.595025407,50.73877525,PowerFactor Fault
226.8043771,5.611741444,0.807566051,48.79230387,Normal
225.5150417,14.68462502,0.828694019,48.63379644,Normal
240.289194,10.40356737,0.707373557,52.03087943,Normal
254.0559239,20.97858763,0.905278099,51.79350743,Normal
244.2509054,22.33753811,0.59341054,50.65136763,PowerFactor Fault
215.8630986,8.59566665,0.984567732,50.75851027,Normal
217.4736841,19.43279853,0.52375663,49.49726454,PowerFactor Fault
252.7197719,-2.582222024,0.714075537,50.96193586,OpenCircuit
224.2589005,21.54066751,0.878524337,49.71140477,Normal
228.6368493,20.52852357,0.530270889,49.77583719,PowerFactor Fault
219.8145655,12.82873634,0.609288839,50.82559497,PowerFactor Fault
224.9978477,24.64591892,0.52753926,48.71741918,PowerFactor Fault
236.6659157,-0.258481635,0.816397992,51.28384025,OpenCircuit
223.4986302,6.230420077,0.718922798,49.53138338,Normal
212.3709173,12.55270056,0.898025999,48.41542854,Normal
240.0437339,6.567511262,0.957436073,49.62035261,Normal
239.864766,13.99918218,0.627923597,49.98565981,PowerFactor Fault
238.3524161,13.38895853,0.65545671,51.26967935,Normal
244.6116978,1.486851985,0.828340583,50.73867033,Normal
231.540314,11.48528508,0.568361338,51.02502837,PowerFactor Fault
231.7730733,6.264584352,0.760721825,49.49184759,Normal
234.0825964,9.551460823,0.656327123,49.99745353,Normal
221.4662749,8.184621121,0.674829778,51.42039206,Normal
224.7700303,7.247420203,0.554761189,51.06839896,PowerFactor Fault
